t (s)	U1(V)
"8,461,900"	"-0,094120"
"8,462,000"	"-0,088891"
"8,462,100"	"-0,094120"
"8,462,200"	"-0,094120"
"8,462,300"	"-0,094120"
"8,462,400"	"-0,094120"
"8,462,500"	"-0,094120"
"8,462,600"	"-0,094120"
"8,462,700"	"-0,094120"
"8,462,800"	"-0,094120"
"8,462,900"	"-0,094120"
"8,463,000"	"-0,094120"
"8,463,100"	"-0,094120"
"8,463,200"	"-0,094120"
"8,463,300"	"-0,094120"
"8,463,400"	"-0,094120"
"8,463,500"	"-0,094120"
"8,463,600"	"-0,094120"
"8,463,700"	"-0,088891"
"8,463,800"	"-0,094120"
"8,463,900"	"-0,088891"
"8,464,000"	"-0,094120"
"8,464,100"	"-0,094120"
"8,464,200"	"-0,094120"
"8,464,300"	"-0,094120"
"8,464,400"	"-0,094120"
"8,464,500"	"-0,094120"
"8,464,600"	"-0,088891"
"8,464,700"	"-0,094120"
"8,464,800"	"-0,088891"
"8,464,900"	"-0,094120"
"8,465,000"	"-0,094120"
"8,465,100"	"-0,094120"
"8,465,200"	"-0,094120"
"8,465,300"	"-0,094120"
"8,465,400"	"-0,094120"
"8,465,500"	"-0,088891"
"8,465,600"	"-0,094120"
"8,465,700"	"-0,094120"
"8,465,800"	"-0,088891"
"8,465,900"	"-0,094120"
"8,466,000"	"-0,094120"
"8,466,100"	"-0,094120"
"8,466,200"	"-0,094120"
"8,466,300"	"-0,094120"
"8,466,400"	"-0,094120"
"8,466,500"	"-0,094120"
"8,466,600"	"-0,094120"
"8,466,700"	"-0,094120"
"8,466,800"	"-0,094120"
"8,466,900"	"-0,094120"
"8,467,000"	"-0,088891"
"8,467,100"	"-0,094120"
"8,467,200"	"-0,094120"
"8,467,300"	"-0,094120"
"8,467,400"	"-0,094120"
"8,467,500"	"-0,094120"
"8,467,600"	"-0,088891"
"8,467,700"	"-0,094120"
"8,467,800"	"-0,094120"
"8,467,900"	"-0,094120"
"8,468,000"	"-0,094120"
"8,468,100"	"-0,088891"
"8,468,200"	"-0,094120"
"8,468,300"	"-0,094120"
"8,468,400"	"-0,094120"
"8,468,500"	"-0,094120"
"8,468,600"	"-0,094120"
"8,468,700"	"-0,094120"
"8,468,800"	"-0,094120"
"8,468,900"	"-0,094120"
"8,469,000"	"-0,094120"
"8,469,100"	"-0,094120"
"8,469,200"	"-0,094120"
"8,469,300"	"-0,094120"
"8,469,400"	"-0,094120"
"8,469,500"	"-0,094120"
"8,469,600"	"-0,094120"
"8,469,700"	"-0,094120"
"8,469,800"	"-0,094120"
"8,469,900"	"-0,094120"
"8,470,000"	"-0,094120"
"8,470,100"	"-0,094120"
"8,470,200"	"-0,094120"
"8,470,300"	"-0,094120"
"8,470,400"	"-0,094120"
"8,470,500"	"-0,094120"
"8,470,600"	"-0,094120"
"8,470,700"	"-0,094120"
"8,470,800"	"-0,094120"
"8,470,900"	"-0,088891"
"8,471,000"	"-0,094120"
"8,471,100"	"-0,088891"
"8,471,200"	"-0,094120"
"8,471,300"	"-0,094120"
"8,471,400"	"-0,094120"
"8,471,500"	"-0,094120"
"8,471,600"	"-0,094120"
"8,471,700"	"-0,094120"
"8,471,800"	"-0,088891"
"8,471,900"	"-0,094120"
"8,472,000"	"-0,088891"
"8,472,100"	"-0,088891"
"8,472,200"	"-0,094120"
"8,472,300"	"-0,094120"
"8,472,400"	"-0,088891"
"8,472,500"	"-0,094120"
"8,472,600"	"-0,094120"
"8,472,700"	"-0,094120"
"8,472,800"	"-0,094120"
"8,472,900"	"-0,094120"
"8,473,000"	"-0,088891"
"8,473,100"	"-0,094120"
"8,473,200"	"-0,094120"
"8,473,300"	"-0,088891"
"8,473,400"	"-0,094120"
"8,473,500"	"-0,094120"
"8,473,600"	"-0,088891"
"8,473,700"	"-0,094120"
"8,473,800"	"-0,094120"
"8,473,900"	"-0,094120"
"8,474,000"	"-0,094120"
"8,474,100"	"-0,094120"
"8,474,200"	"-0,088891"
"8,474,300"	"-0,094120"
"8,474,400"	"-0,094120"
"8,474,500"	"-0,094120"
"8,474,600"	"-0,094120"
"8,474,700"	"-0,088891"
"8,474,800"	"-0,094120"
"8,474,900"	"-0,094120"
"8,475,000"	"-0,094120"
"8,475,100"	"-0,094120"
"8,475,200"	"-0,094120"
"8,475,300"	"-0,088891"
"8,475,400"	"-0,094120"
"8,475,500"	"-0,094120"
"8,475,600"	"-0,094120"
"8,475,700"	"-0,094120"
"8,475,800"	"-0,094120"
"8,475,900"	"-0,088891"
"8,476,000"	"-0,094120"
"8,476,100"	"-0,094120"
"8,476,200"	"-0,094120"
"8,476,300"	"-0,094120"
"8,476,400"	"-0,094120"
"8,476,500"	"-0,088891"
"8,476,600"	"-0,094120"
"8,476,700"	"-0,094120"
"8,476,800"	"-0,094120"
"8,476,900"	"-0,094120"
"8,477,000"	"-0,094120"
"8,477,100"	"-0,094120"
"8,477,200"	"-0,094120"
"8,477,300"	"-0,094120"
"8,477,400"	"-0,094120"
"8,477,500"	"-0,094120"
"8,477,600"	"-0,094120"
"8,477,700"	"-0,094120"
"8,477,800"	"-0,094120"
"8,477,900"	"-0,094120"
"8,478,000"	"-0,094120"
"8,478,100"	"-0,088891"
"8,478,200"	"-0,094120"
"8,478,300"	"-0,094120"
"8,478,400"	"-0,094120"
"8,478,500"	"-0,094120"
"8,478,600"	"-0,094120"
"8,478,700"	"-0,094120"
"8,478,800"	"-0,094120"
"8,478,900"	"-0,088891"
"8,479,000"	"-0,094120"
"8,479,100"	"-0,094120"
"8,479,200"	"-0,094120"
"8,479,300"	"-0,094120"
"8,479,400"	"-0,094120"
"8,479,500"	"-0,088891"
"8,479,600"	"-0,094120"
"8,479,700"	"-0,094120"
"8,479,800"	"-0,094120"
"8,479,900"	"-0,088891"
"8,480,000"	"-0,094120"
"8,480,100"	"-0,094120"
"8,480,200"	"-0,094120"
"8,480,300"	"-0,094120"
"8,480,400"	"-0,094120"
"8,480,500"	"-0,094120"
"8,480,600"	"-0,088891"
"8,480,700"	"-0,094120"
"8,480,800"	"-0,094120"
"8,480,900"	"-0,094120"
"8,481,000"	"-0,094120"
"8,481,100"	"-0,094120"
"8,481,200"	"-0,094120"
"8,481,300"	"-0,094120"
"8,481,400"	"-0,094120"
"8,481,500"	"-0,094120"
"8,481,600"	"-0,088891"
"8,481,700"	"-0,088891"
"8,481,800"	"-0,088891"
"8,481,900"	"-0,094120"
"8,482,000"	"-0,094120"
"8,482,100"	"-0,094120"
"8,482,200"	"-0,094120"
"8,482,300"	"-0,088891"
"8,482,400"	"-0,094120"
"8,482,500"	"-0,094120"
"8,482,600"	"-0,094120"
"8,482,700"	"-0,094120"
"8,482,800"	"-0,094120"
"8,482,900"	"-0,094120"
"8,483,000"	"-0,094120"
"8,483,100"	"-0,094120"
"8,483,200"	"-0,094120"
"8,483,300"	"-0,094120"
"8,483,400"	"-0,088891"
"8,483,500"	"-0,094120"
"8,483,600"	"-0,094120"
"8,483,700"	"-0,088891"
"8,483,800"	"-0,094120"
"8,483,900"	"-0,094120"
"8,484,000"	"-0,094120"
"8,484,100"	"-0,094120"
"8,484,200"	"-0,094120"
"8,484,300"	"-0,094120"
"8,484,400"	"-0,094120"
"8,484,500"	"-0,094120"
"8,484,600"	"-0,094120"
"8,484,700"	"-0,094120"
"8,484,800"	"-0,094120"
"8,484,900"	"-0,094120"
"8,485,000"	"-0,094120"
"8,485,100"	"-0,094120"
"8,485,200"	"-0,094120"
"8,485,300"	"-0,094120"
"8,485,400"	"-0,094120"
"8,485,500"	"-0,094120"
"8,485,600"	"-0,094120"
"8,485,700"	"-0,094120"
"8,485,800"	"-0,094120"
"8,485,900"	"-0,094120"
"8,486,000"	"-0,094120"
"8,486,100"	"-0,088891"
"8,486,200"	"-0,088891"
"8,486,300"	"-0,094120"
"8,486,400"	"-0,094120"
"8,486,500"	"-0,088891"
"8,486,600"	"-0,088891"
"8,486,700"	"-0,094120"
"8,486,800"	"-0,094120"
"8,486,900"	"-0,094120"
"8,487,000"	"-0,094120"
"8,487,100"	"-0,094120"
"8,487,200"	"-0,094120"
"8,487,300"	"-0,088891"
"8,487,400"	"-0,094120"
"8,487,500"	"-0,094120"
"8,487,600"	"-0,094120"
"8,487,700"	"-0,094120"
"8,487,800"	"-0,094120"
"8,487,900"	"-0,088891"
"8,488,000"	"-0,094120"
"8,488,100"	"-0,094120"
"8,488,200"	"-0,094120"
"8,488,300"	"-0,094120"
"8,488,400"	"-0,094120"
"8,488,500"	"-0,094120"
"8,488,600"	"-0,094120"
"8,488,700"	"-0,088891"
"8,488,800"	"-0,088891"
"8,488,900"	"-0,088891"
"8,489,000"	"-0,094120"
"8,489,100"	"-0,094120"
"8,489,200"	"-0,094120"
"8,489,300"	"-0,094120"
"8,489,400"	"-0,088891"
"8,489,500"	"-0,094120"
"8,489,600"	"-0,094120"
"8,489,700"	"-0,094120"
"8,489,800"	"-0,094120"
"8,489,900"	"-0,094120"
"8,490,000"	"-0,094120"
"8,490,100"	"-0,094120"
"8,490,200"	"-0,094120"
"8,490,300"	"-0,094120"
"8,490,400"	"-0,094120"
"8,490,500"	"-0,088891"
"8,490,600"	"-0,094120"
"8,490,700"	"-0,094120"
"8,490,800"	"-0,094120"
"8,490,900"	"-0,094120"
"8,491,000"	"-0,094120"
"8,491,100"	"-0,094120"
"8,491,200"	"-0,088891"
"8,491,300"	"-0,094120"
"8,491,400"	"-0,088891"
"8,491,500"	"-0,094120"
"8,491,600"	"-0,094120"
"8,491,700"	"-0,094120"
"8,491,800"	"-0,094120"
"8,491,900"	"-0,094120"
"8,492,000"	"-0,094120"
"8,492,100"	"-0,094120"
"8,492,200"	"-0,094120"
"8,492,300"	"-0,094120"
"8,492,400"	"-0,094120"
"8,492,500"	"-0,094120"
"8,492,600"	"-0,094120"
"8,492,700"	"-0,094120"
"8,492,800"	"-0,094120"
"8,492,900"	"-0,094120"
"8,493,000"	"-0,094120"
"8,493,100"	"-0,094120"
"8,493,200"	"-0,094120"
"8,493,300"	"-0,094120"
"8,493,400"	"-0,094120"
"8,493,500"	"-0,094120"
"8,493,600"	"-0,094120"
"8,493,700"	"-0,094120"
"8,493,800"	"-0,094120"
"8,493,900"	"-0,094120"
"8,494,000"	"-0,088891"
"8,494,100"	"-0,094120"
"8,494,200"	"-0,094120"
"8,494,300"	"-0,094120"
"8,494,400"	"-0,094120"
"8,494,500"	"-0,094120"
"8,494,600"	"-0,094120"
"8,494,700"	"-0,094120"
"8,494,800"	"-0,094120"
"8,494,900"	"-0,088891"
"8,495,000"	"-0,094120"
"8,495,100"	"-0,094120"
"8,495,200"	"-0,094120"
"8,495,300"	"-0,094120"
"8,495,400"	"-0,094120"
"8,495,500"	"-0,094120"
"8,495,600"	"-0,094120"
"8,495,700"	"-0,094120"
"8,495,800"	"-0,094120"
"8,495,900"	"-0,094120"
"8,496,000"	"-0,094120"
"8,496,100"	"-0,094120"
"8,496,200"	"-0,094120"
"8,496,300"	"-0,094120"
"8,496,400"	"-0,094120"
"8,496,500"	"-0,094120"
"8,496,600"	"-0,094120"
"8,496,700"	"-0,094120"
"8,496,800"	"-0,088891"
"8,496,900"	"-0,094120"
"8,497,000"	"-0,094120"
"8,497,100"	"-0,094120"
"8,497,200"	"-0,094120"
"8,497,300"	"-0,094120"
"8,497,400"	"-0,094120"
"8,497,500"	"-0,094120"
"8,497,600"	"-0,088891"
"8,497,700"	"-0,094120"
"8,497,800"	"-0,094120"
"8,497,900"	"-0,094120"
"8,498,000"	"-0,094120"
"8,498,100"	"-0,094120"
"8,498,200"	"-0,088891"
"8,498,300"	"-0,088891"
"8,498,400"	"-0,094120"
"8,498,500"	"-0,094120"
"8,498,600"	"-0,088891"
"8,498,700"	"-0,094120"
"8,498,800"	"-0,094120"
"8,498,900"	"-0,094120"
"8,499,000"	"-0,088891"
"8,499,100"	"-0,094120"
"8,499,200"	"-0,088891"
"8,499,300"	"-0,094120"
"8,499,400"	"-0,094120"
"8,499,500"	"-0,094120"
"8,499,600"	"-0,094120"
"8,499,700"	"-0,094120"
"8,499,800"	"-0,094120"
"8,499,900"	"-0,088891"
"8,500,000"	"-0,088891"
"8,500,100"	"-0,094120"
"8,500,200"	"-0,094120"
"8,500,300"	"-0,094120"
"8,500,400"	"-0,094120"
"8,500,500"	"-0,094120"
"8,500,600"	"-0,094120"
"8,500,700"	"-0,094120"
"8,500,800"	"-0,088891"
"8,500,900"	"-0,094120"
"8,501,000"	"-0,094120"
"8,501,100"	"-0,094120"
"8,501,200"	"-0,094120"
"8,501,300"	"-0,094120"
"8,501,400"	"-0,094120"
"8,501,500"	"-0,094120"
"8,501,600"	"-0,094120"
"8,501,700"	"-0,088891"
"8,501,800"	"-0,094120"
"8,501,900"	"-0,094120"
"8,502,000"	"-0,094120"
"8,502,100"	"-0,088891"
"8,502,200"	"-0,088891"
"8,502,300"	"-0,094120"
"8,502,400"	"-0,094120"
"8,502,500"	"-0,094120"
"8,502,600"	"-0,094120"
"8,502,700"	"-0,094120"
"8,502,800"	"-0,094120"
"8,502,900"	"-0,094120"
"8,503,000"	"-0,094120"
"8,503,100"	"-0,088891"
"8,503,200"	"-0,094120"
"8,503,300"	"-0,094120"
"8,503,400"	"-0,088891"
"8,503,500"	"-0,094120"
"8,503,600"	"-0,094120"
"8,503,700"	"-0,088891"
"8,503,800"	"-0,094120"
"8,503,900"	"-0,094120"
"8,504,000"	"-0,088891"
"8,504,100"	"-0,094120"
"8,504,200"	"-0,088891"
"8,504,300"	"-0,094120"
"8,504,400"	"-0,088891"
"8,504,500"	"-0,094120"
"8,504,600"	"-0,088891"
"8,504,700"	"-0,094120"
"8,504,800"	"-0,094120"
"8,504,900"	"-0,094120"
"8,505,000"	"-0,094120"
"8,505,100"	"-0,094120"
"8,505,200"	"-0,088891"
"8,505,300"	"-0,094120"
"8,505,400"	"-0,094120"
"8,505,500"	"-0,094120"
"8,505,600"	"-0,088891"
"8,505,700"	"-0,094120"
"8,505,800"	"-0,094120"
"8,505,900"	"-0,094120"
"8,506,000"	"-0,094120"
"8,506,100"	"-0,094120"
"8,506,200"	"-0,094120"
"8,506,300"	"-0,094120"
"8,506,400"	"-0,094120"
"8,506,500"	"-0,094120"
"8,506,600"	"-0,094120"
"8,506,700"	"-0,094120"
"8,506,800"	"-0,094120"
"8,506,900"	"-0,088891"
"8,507,000"	"-0,094120"
"8,507,100"	"-0,094120"
"8,507,200"	"-0,094120"
"8,507,300"	"-0,094120"
"8,507,400"	"-0,094120"
"8,507,500"	"-0,094120"
"8,507,600"	"-0,094120"
"8,507,700"	"-0,094120"
"8,507,800"	"-0,094120"
"8,507,900"	"-0,094120"
"8,508,000"	"-0,094120"
"8,508,100"	"-0,094120"
"8,508,200"	"-0,094120"
"8,508,300"	"-0,094120"
"8,508,400"	"-0,094120"
"8,508,500"	"-0,094120"
"8,508,600"	"-0,094120"
"8,508,700"	"-0,094120"
"8,508,800"	"-0,094120"
"8,508,900"	"-0,094120"
"8,509,000"	"-0,088891"
"8,509,100"	"-0,094120"
"8,509,200"	"-0,094120"
"8,509,300"	"-0,094120"
"8,509,400"	"-0,094120"
"8,509,500"	"-0,094120"
"8,509,600"	"-0,094120"
"8,509,700"	"-0,094120"
"8,509,800"	"-0,094120"
"8,509,900"	"-0,094120"
"8,510,000"	"-0,094120"
"8,510,100"	"-0,088891"
"8,510,200"	"-0,088891"
"8,510,300"	"-0,094120"
"8,510,400"	"-0,094120"
"8,510,500"	"-0,094120"
"8,510,600"	"-0,094120"
"8,510,700"	"-0,088891"
"8,510,800"	"-0,094120"
"8,510,900"	"-0,094120"
"8,511,000"	"-0,088891"
"8,511,100"	"-0,094120"
"8,511,200"	"-0,094120"
"8,511,300"	"-0,094120"
"8,511,400"	"-0,094120"
"8,511,500"	"-0,088891"
"8,511,600"	"-0,094120"
"8,511,700"	"-0,094120"
"8,511,800"	"-0,088891"
"8,511,900"	"-0,094120"
"8,512,000"	"-0,094120"
"8,512,100"	"-0,094120"
"8,512,200"	"-0,094120"
"8,512,300"	"-0,094120"
"8,512,400"	"-0,094120"
"8,512,500"	"-0,094120"
"8,512,600"	"-0,094120"
"8,512,700"	"-0,094120"
"8,512,800"	"-0,094120"
"8,512,900"	"-0,094120"
"8,513,000"	"-0,094120"
"8,513,100"	"-0,094120"
"8,513,200"	"-0,094120"
"8,513,300"	"-0,094120"
"8,513,400"	"-0,094120"
"8,513,500"	"-0,094120"
"8,513,600"	"-0,094120"
"8,513,700"	"-0,094120"
"8,513,800"	"-0,094120"
"8,513,900"	"-0,094120"
"8,514,000"	"-0,094120"
"8,514,100"	"-0,094120"
"8,514,200"	"-0,094120"
"8,514,300"	"-0,088891"
"8,514,400"	"-0,094120"
"8,514,500"	"-0,094120"
"8,514,600"	"-0,088891"
"8,514,700"	"-0,094120"
"8,514,800"	"-0,088891"
"8,514,900"	"-0,094120"
"8,515,000"	"-0,094120"
"8,515,100"	"-0,094120"
"8,515,200"	"-0,094120"
"8,515,300"	"-0,094120"
"8,515,400"	"-0,094120"
"8,515,500"	"-0,094120"
"8,515,600"	"-0,094120"
"8,515,700"	"-0,094120"
"8,515,800"	"-0,094120"
"8,515,900"	"-0,094120"
"8,516,000"	"-0,094120"
"8,516,100"	"-0,094120"
"8,516,200"	"-0,094120"
"8,516,300"	"-0,094120"
"8,516,400"	"-0,094120"
"8,516,500"	"-0,094120"
"8,516,600"	"-0,094120"
"8,516,700"	"-0,088891"
"8,516,800"	"-0,094120"
"8,516,900"	"-0,088891"
"8,517,000"	"-0,094120"
"8,517,100"	"-0,088891"
"8,517,200"	"-0,088891"
"8,517,300"	"-0,094120"
"8,517,400"	"-0,088891"
"8,517,500"	"-0,094120"
"8,517,600"	"-0,094120"
"8,517,700"	"-0,094120"
"8,517,800"	"-0,094120"
"8,517,900"	"-0,094120"
"8,518,000"	"-0,094120"
"8,518,100"	"-0,094120"
"8,518,200"	"-0,094120"
"8,518,300"	"-0,094120"
"8,518,400"	"-0,094120"
"8,518,500"	"-0,094120"
"8,518,600"	"-0,094120"
"8,518,700"	"-0,088891"
"8,518,800"	"-0,094120"
"8,518,900"	"-0,094120"
"8,519,000"	"-0,094120"
"8,519,100"	"-0,094120"
"8,519,200"	"-0,094120"
"8,519,300"	"-0,094120"
"8,519,400"	"-0,094120"
"8,519,500"	"-0,094120"
"8,519,600"	"-0,094120"
"8,519,700"	"-0,094120"
"8,519,800"	"-0,088891"
"8,519,900"	"-0,088891"
"8,520,000"	"-0,094120"
"8,520,100"	"-0,094120"
"8,520,200"	"-0,094120"
"8,520,300"	"-0,094120"
"8,520,400"	"-0,094120"
"8,520,500"	"-0,088891"
"8,520,600"	"-0,094120"
"8,520,700"	"-0,094120"
"8,520,800"	"-0,094120"
"8,520,900"	"-0,094120"
"8,521,000"	"-0,088891"
"8,521,100"	"-0,088891"
"8,521,200"	"-0,094120"
"8,521,300"	"-0,094120"
"8,521,400"	"-0,094120"
"8,521,500"	"-0,094120"
"8,521,600"	"-0,088891"
"8,521,700"	"-0,094120"
"8,521,800"	"-0,094120"
"8,521,900"	"-0,088891"
"8,522,000"	"-0,094120"
"8,522,100"	"-0,094120"
"8,522,200"	"-0,094120"
"8,522,300"	"-0,094120"
"8,522,400"	"-0,094120"
"8,522,500"	"-0,094120"
"8,522,600"	"-0,088891"
"8,522,700"	"-0,094120"
"8,522,800"	"-0,088891"
"8,522,900"	"-0,088891"
"8,523,000"	"-0,088891"
"8,523,100"	"-0,088891"
"8,523,200"	"-0,094120"
"8,523,300"	"-0,094120"
"8,523,400"	"-0,094120"
"8,523,500"	"-0,094120"
"8,523,600"	"-0,094120"
"8,523,700"	"-0,088891"
"8,523,800"	"-0,094120"
"8,523,900"	"-0,094120"
"8,524,000"	"-0,094120"
"8,524,100"	"-0,094120"
"8,524,200"	"-0,094120"
"8,524,300"	"-0,094120"
"8,524,400"	"-0,088891"
"8,524,500"	"-0,088891"
"8,524,600"	"-0,094120"
"8,524,700"	"-0,088891"
"8,524,800"	"-0,094120"
"8,524,900"	"-0,094120"
"8,525,000"	"-0,094120"
"8,525,100"	"-0,094120"
"8,525,200"	"-0,094120"
"8,525,300"	"-0,094120"
"8,525,400"	"-0,094120"
"8,525,500"	"-0,094120"
"8,525,600"	"-0,094120"
"8,525,700"	"-0,094120"
"8,525,800"	"-0,094120"
"8,525,900"	"-0,094120"
"8,526,000"	"-0,094120"
"8,526,100"	"-0,094120"
"8,526,200"	"-0,094120"
"8,526,300"	"-0,094120"
"8,526,400"	"-0,094120"
"8,526,500"	"-0,094120"
"8,526,600"	"-0,088891"
"8,526,700"	"-0,088891"
"8,526,800"	"-0,094120"
"8,526,900"	"-0,094120"
"8,527,000"	"-0,088891"
"8,527,100"	"-0,094120"
"8,527,200"	"-0,088891"
"8,527,300"	"-0,094120"
"8,527,400"	"-0,088891"
"8,527,500"	"-0,094120"
"8,527,600"	"-0,094120"
"8,527,700"	"-0,094120"
"8,527,800"	"-0,094120"
"8,527,900"	"-0,094120"
"8,528,000"	"-0,088891"
"8,528,100"	"-0,094120"
"8,528,200"	"-0,094120"
"8,528,300"	"-0,094120"
"8,528,400"	"-0,094120"
"8,528,500"	"-0,094120"
"8,528,600"	"-0,094120"
"8,528,700"	"-0,094120"
"8,528,800"	"-0,094120"
"8,528,900"	"-0,094120"
"8,529,000"	"-0,094120"
"8,529,100"	"-0,094120"
"8,529,200"	"-0,094120"
"8,529,300"	"-0,094120"
"8,529,400"	"-0,094120"
"8,529,500"	"-0,094120"
"8,529,600"	"-0,088891"
"8,529,700"	"-0,088891"
"8,529,800"	"-0,088891"
"8,529,900"	"-0,094120"
"8,530,000"	"-0,094120"
"8,530,100"	"-0,094120"
"8,530,200"	"-0,094120"
"8,530,300"	"-0,094120"
"8,530,400"	"-0,094120"
"8,530,500"	"-0,094120"
"8,530,600"	"-0,088891"
"8,530,700"	"-0,088891"
"8,530,800"	"-0,094120"
"8,530,900"	"-0,094120"
"8,531,000"	"-0,094120"
"8,531,100"	"-0,088891"
"8,531,200"	"-0,094120"
"8,531,300"	"-0,088891"
"8,531,400"	"-0,094120"
"8,531,500"	"-0,094120"
"8,531,600"	"-0,094120"
"8,531,700"	"-0,094120"
"8,531,800"	"-0,094120"
"8,531,900"	"-0,094120"
"8,532,000"	"-0,094120"
"8,532,100"	"-0,094120"
"8,532,200"	"-0,088891"
"8,532,300"	"-0,088891"
"8,532,400"	"-0,094120"
"8,532,500"	"-0,094120"
"8,532,600"	"-0,094120"
"8,532,700"	"-0,094120"
"8,532,800"	"-0,094120"
"8,532,900"	"-0,094120"
"8,533,000"	"-0,094120"
"8,533,100"	"-0,094120"
"8,533,200"	"-0,094120"
"8,533,300"	"-0,088891"
"8,533,400"	"-0,094120"
"8,533,500"	"-0,094120"
"8,533,600"	"-0,094120"
"8,533,700"	"-0,094120"
"8,533,800"	"-0,094120"
"8,533,900"	"-0,094120"
"8,534,000"	"-0,094120"
"8,534,100"	"-0,094120"
"8,534,200"	"-0,094120"
"8,534,300"	"-0,094120"
"8,534,400"	"-0,094120"
"8,534,500"	"-0,088891"
"8,534,600"	"-0,094120"
"8,534,700"	"-0,094120"
"8,534,800"	"-0,094120"
"8,534,900"	"-0,094120"
"8,535,000"	"-0,094120"
"8,535,100"	"-0,094120"
"8,535,200"	"-0,094120"
"8,535,300"	"-0,094120"
"8,535,400"	"-0,094120"
"8,535,500"	"-0,094120"
"8,535,600"	"-0,094120"
"8,535,700"	"-0,094120"
"8,535,800"	"-0,088891"
"8,535,900"	"-0,094120"
"8,536,000"	"-0,094120"
"8,536,100"	"-0,094120"
"8,536,200"	"-0,088891"
"8,536,300"	"-0,094120"
"8,536,400"	"-0,094120"
"8,536,500"	"-0,094120"
"8,536,600"	"-0,088891"
"8,536,700"	"-0,094120"
"8,536,800"	"-0,094120"
"8,536,900"	"-0,094120"
"8,537,000"	"-0,094120"
"8,537,100"	"-0,094120"
"8,537,200"	"-0,094120"
"8,537,300"	"-0,094120"
"8,537,400"	"-0,094120"
"8,537,500"	"-0,094120"
"8,537,600"	"-0,094120"
"8,537,700"	"-0,094120"
"8,537,800"	"-0,094120"
"8,537,900"	"-0,094120"
"8,538,000"	"-0,094120"
"8,538,100"	"-0,094120"
"8,538,200"	"-0,088891"
"8,538,300"	"-0,094120"
"8,538,400"	"-0,094120"
"8,538,500"	"-0,094120"
"8,538,600"	"-0,088891"
"8,538,700"	"-0,094120"
"8,538,800"	"-0,088891"
"8,538,900"	"-0,094120"
"8,539,000"	"-0,094120"
"8,539,100"	"-0,094120"
"8,539,200"	"-0,094120"
"8,539,300"	"-0,094120"
"8,539,400"	"-0,094120"
"8,539,500"	"-0,094120"
"8,539,600"	"-0,094120"
"8,539,700"	"-0,094120"
"8,539,800"	"-0,088891"
"8,539,900"	"-0,094120"
"8,540,000"	"-0,094120"
"8,540,100"	"-0,094120"
"8,540,200"	"-0,094120"
"8,540,300"	"-0,094120"
"8,540,400"	"-0,094120"
"8,540,500"	"-0,094120"
"8,540,600"	"-0,094120"
"8,540,700"	"-0,094120"
"8,540,800"	"-0,094120"
"8,540,900"	"-0,094120"
"8,541,000"	"-0,094120"
"8,541,100"	"-0,094120"
"8,541,200"	"-0,094120"
"8,541,300"	"-0,094120"
"8,541,400"	"-0,094120"
"8,541,500"	"-0,094120"
"8,541,600"	"-0,094120"
"8,541,700"	"-0,094120"
"8,541,800"	"-0,094120"
"8,541,900"	"-0,094120"
"8,542,000"	"-0,094120"
"8,542,100"	"-0,088891"
"8,542,200"	"-0,094120"
"8,542,300"	"-0,094120"
"8,542,400"	"-0,094120"
"8,542,500"	"-0,094120"
"8,542,600"	"-0,094120"
"8,542,700"	"-0,094120"
"8,542,800"	"-0,094120"
"8,542,900"	"-0,088891"
"8,543,000"	"-0,094120"
"8,543,100"	"-0,094120"
"8,543,200"	"-0,094120"
"8,543,300"	"-0,088891"
"8,543,400"	"-0,094120"
"8,543,500"	"-0,094120"
"8,543,600"	"-0,094120"
"8,543,700"	"-0,088891"
"8,543,800"	"-0,094120"
"8,543,900"	"-0,094120"
"8,544,000"	"-0,088891"
"8,544,100"	"-0,094120"
"8,544,200"	"-0,094120"
"8,544,300"	"-0,094120"
"8,544,400"	"-0,088891"
"8,544,500"	"-0,094120"
"8,544,600"	"-0,094120"
"8,544,700"	"-0,088891"
"8,544,800"	"-0,094120"
"8,544,900"	"-0,094120"
"8,545,000"	"-0,088891"
"8,545,100"	"-0,094120"
"8,545,200"	"-0,094120"
"8,545,300"	"-0,094120"
"8,545,400"	"-0,094120"
"8,545,500"	"-0,088891"
"8,545,600"	"-0,094120"
"8,545,700"	"-0,094120"
"8,545,800"	"-0,094120"
"8,545,900"	"-0,094120"
"8,546,000"	"-0,094120"
"8,546,100"	"-0,094120"
"8,546,200"	"-0,088891"
"8,546,300"	"-0,094120"
"8,546,400"	"-0,094120"
"8,546,500"	"-0,094120"
"8,546,600"	"-0,094120"
"8,546,700"	"-0,088891"
"8,546,800"	"-0,094120"
"8,546,900"	"-0,094120"
"8,547,000"	"-0,094120"
"8,547,100"	"-0,094120"
"8,547,200"	"-0,094120"
"8,547,300"	"-0,094120"
"8,547,400"	"-0,094120"
"8,547,500"	"-0,094120"
"8,547,600"	"-0,088891"
"8,547,700"	"-0,094120"
"8,547,800"	"-0,094120"
"8,547,900"	"-0,094120"
"8,548,000"	"-0,094120"
"8,548,100"	"-0,088891"
"8,548,200"	"-0,094120"
"8,548,300"	"-0,094120"
"8,548,400"	"-0,094120"
"8,548,500"	"-0,094120"
"8,548,600"	"-0,094120"
"8,548,700"	"-0,094120"
"8,548,800"	"-0,094120"
"8,548,900"	"-0,088891"
"8,549,000"	"-0,094120"
"8,549,100"	"-0,088891"
"8,549,200"	"-0,094120"
