Pixel index,Intensity
1102.00000000,0.01659494
1103.00000000,0.01685049
1104.00000000,0.01701793
1105.00000000,0.01723912
1106.00000000,0.01743031
1107.00000000,0.01770440
1108.00000000,0.01793262
1109.00000000,0.01853712
1110.00000000,0.01900856
1111.00000000,0.01933814
1112.00000000,0.01933373
1113.00000000,0.01974787
1114.00000000,0.01996024
1115.00000000,0.02031626
1116.00000000,0.02041232
1117.00000000,0.02070752
1118.00000000,0.02106530
1119.00000000,0.02128646
1120.00000000,0.02149356
1121.00000000,0.02175437
1122.00000000,0.02185309
1123.00000000,0.02201080
1124.00000000,0.02202224
1125.00000000,0.02228042
1126.00000000,0.02250074
1127.00000000,0.02269283
1128.00000000,0.02271223
1129.00000000,0.02288319
1130.00000000,0.02299248
1131.00000000,0.02309732
1132.00000000,0.02307177
1133.00000000,0.02332994
1134.00000000,0.02357669
1135.00000000,0.02370268
1136.00000000,0.02363750
1137.00000000,0.02363397
1138.00000000,0.02361899
1139.00000000,0.02376350
1140.00000000,0.02405786
1141.00000000,0.02456717
1142.00000000,0.02478486
1143.00000000,0.02515404
1144.00000000,0.02520780
1145.00000000,0.02505887
1146.00000000,0.02505187
1147.00000000,0.02540517
1148.00000000,0.02553825
1149.00000000,0.02557701
1150.00000000,0.02552240
