Frequency,Channel A
(kHz),(dBu)

147.62878418,-71.42194000
147.81951904,-75.00591000
148.01025391,-76.58051000
148.20098877,-71.93824000
148.39172363,-76.22189000
148.58245850,-81.25505000
148.77319336,-73.35069000
148.96392822,-74.80946000
149.15466309,-81.50410000
149.34539795,-78.29836000
149.53613281,-74.46145000
149.72686768,-73.52217000
149.91760254,-69.11269000
150.10833740,-68.10431000
150.29907227,-72.33089000
150.48980713,-80.39931000
150.68054199,-76.81830000
150.87127686,-80.08043000
151.06201172,-82.89002000
151.25274658,-77.42354000
151.44348145,-76.96306000
151.63421631,-74.36256000
151.82495117,-70.92754000
152.01568604,-70.46872000
152.20642090,-71.99807000
152.39715576,-75.51968000
152.58789063,-72.39494000
152.77862549,-78.19514000
152.96936035,-82.30328000
153.16009521,-79.55576000
153.35083008,-72.91532000
153.54156494,-73.03541000
153.73229980,-79.06323000
153.92303467,-77.98917000
154.11376953,-72.40994000
154.30450439,-68.92912000
154.49523926,-69.18464000
154.68597412,-74.80629000
154.87670898,-92.70297000
155.06744385,-81.05757000
155.25817871,-77.95206000
155.44891357,-70.42462000
155.63964844,-69.43579000
155.83038330,-77.69629000
156.02111816,-84.25256000
156.21185303,-77.68718000
156.40258789,-74.58653000
156.59332275,-77.10703000
156.78405762,-102.99080000
156.97479248,-74.17567000
157.16552734,-72.14341000
157.35626221,-74.43563000
157.54699707,-73.17550000
157.73773193,-76.02863000
157.92846680,-99.43518000
158.11920166,-73.95622000
158.30993652,-72.49375000
158.50067139,-81.94511000
158.69140625,-87.78407000
158.88214111,-82.22511000
159.07287598,-83.83534000
159.26361084,-79.42008000
159.45434570,-79.54743000
159.64508057,-82.57428000
159.83581543,-75.62082000
160.02655029,-72.25587000
160.21728516,-73.24841000
160.40802002,-74.50722000
160.59875488,-75.99815000
160.78948975,-81.22411000
160.98022461,-83.90725000
161.17095947,-86.12521000
161.36169434,-78.72060000
161.55242920,-76.36511000
161.74316406,-79.16534000
161.93389893,-81.77858000
162.12463379,-81.75233000
162.31536865,-82.34183000
162.50610352,-81.93764000
162.69683838,-79.11137000
162.88757324,-79.98238000
163.07830811,-71.31584000
163.26904297,-82.18964000
163.45977783,-79.69205000
163.65051270,-77.76471000
163.84124756,-72.05216000
164.03198242,-74.84177000
164.22271729,-73.43721000
164.41345215,-74.12820000
164.60418701,-85.41298000
164.79492188,-79.21005000
164.98565674,-80.68236000
165.17639160,-78.50616000
165.36712646,-78.19524000
165.55786133,-78.34925000
165.74859619,-79.97297000
165.93933105,-90.31944000
166.13006592,-86.46712000
166.32080078,-78.37897000
166.51153564,-75.29443000
166.70227051,-74.79918000
166.89300537,-83.72543000
167.08374023,-81.72234000
167.27447510,-76.20313000
167.46520996,-74.55898000
167.65594482,-87.70812000
167.84667969,-82.34707000
168.03741455,-75.01154000
168.22814941,-69.47062000
168.41888428,-69.85428000
168.60961914,-73.34891000
168.80035400,-76.19669000
168.99108887,-73.25793000
169.18182373,-69.38826000
169.37255859,-69.48443000
169.56329346,-71.34881000
169.75402832,-70.21159000
169.94476318,-70.44574000
170.13549805,-71.87111000
170.32623291,-74.02309000
170.51696777,-72.79646000
170.70770264,-72.10521000
170.89843750,-79.46944000
171.08917236,-79.29715000
171.27990723,-81.40424000
171.47064209,-80.98141000
171.66137695,-76.30856000
171.85211182,-75.50979000
172.04284668,-78.54259000
172.23358154,-80.85014000
172.42431641,-89.59236000
172.61505127,-83.26132000
172.80578613,-78.92271000
172.99652100,-80.87648000
173.18725586,-80.09062000
173.37799072,-85.61436000
173.56872559,-78.59063000
173.75946045,-76.66341000
173.95019531,-73.74696000
174.14093018,-77.12572000
174.33166504,-80.62314000
174.52239990,-78.37940000
174.71313477,-75.16556000
174.90386963,-72.50451000
175.09460449,-74.06585000
175.28533936,-74.35957000
175.47607422,-72.34161000
175.66680908,-74.08821000
175.85754395,-76.04457000
176.04827881,-78.03745000
176.23901367,-79.12564000
176.42974854,-81.30568000
176.62048340,-97.14886000
176.81121826,-80.64214000
177.00195313,-79.07385000
177.19268799,-80.46869000
177.38342285,-91.41593000
177.57415771,-75.61287000
177.76489258,-72.64660000
177.95562744,-71.73729000
178.14636230,-75.74624000
178.33709717,-78.81149000
178.52783203,-75.04314000
178.71856689,-77.55207000
178.90930176,-75.17188000
179.10003662,-75.98000000
179.29077148,-81.63978000
179.48150635,-76.77332000
179.67224121,-69.77736000
179.86297607,-71.03930000
180.05371094,-78.05835000
180.24444580,-74.24992000
180.43518066,-71.76151000
180.62591553,-74.34814000
180.81665039,-76.44130000
181.00738525,-80.08440000
181.19812012,-77.05559000
181.38885498,-73.66985000
181.57958984,-70.38625000
181.77032471,-69.78514000
181.96105957,-74.60899000
182.15179443,-81.16398000
182.34252930,-82.60255000
182.53326416,-85.49722000
182.72399902,-90.51889000
182.91473389,-86.14445000
183.10546875,-95.24609000
183.29620361,-75.69534000
183.48693848,-74.85582000
183.67767334,-81.25516000
183.86840820,-71.63598000
184.05914307,-73.40051000
184.24987793,-79.46963000
184.44061279,-76.61373000
184.63134766,-72.82111000
184.82208252,-72.65511000
185.01281738,-78.73109000
185.20355225,-89.60931000
185.39428711,-78.35337000
185.58502197,-73.24591000
185.77575684,-76.25915000
185.96649170,-74.91467000
186.15722656,-71.97188000
186.34796143,-70.22651000
186.53869629,-70.84875000
186.72943115,-77.11778000
186.92016602,-81.57124000
187.11090088,-76.11662000
187.30163574,-80.59680000
187.49237061,-80.60524000
187.68310547,-78.73065000
187.87384033,-92.39362000
188.06457520,-80.73315000
188.25531006,-83.51004000
188.44604492,-79.07282000
188.63677979,-73.17271000
188.82751465,-76.05669000
189.01824951,-73.36339000
189.20898438,-70.47557000
189.39971924,-72.85957000
189.59045410,-72.98103000
189.78118896,-73.33286000
189.97192383,-74.65887000
190.16265869,-75.45858000
190.35339355,-77.95975000
190.54412842,-78.63644000
190.73486328,-80.30608000
190.92559814,-80.55060000
191.11633301,-83.32010000
191.30706787,-87.80396000
191.49780273,-89.20502000
191.68853760,-77.06261000
191.87927246,-76.35926000
192.07000732,-83.82538000
192.26074219,-75.20181000
192.45147705,-71.14583000
192.64221191,-74.83485000
192.83294678,-82.99048000
193.02368164,-82.73640000
193.21441650,-76.80386000
193.40515137,-77.31600000
193.59588623,-86.13364000
193.78662109,-83.76857000
193.97735596,-77.78096000
194.16809082,-83.25890000
194.35882568,-94.48966000
194.54956055,-79.89439000
194.74029541,-73.51941000
194.93103027,-74.07447000
195.12176514,-78.11614000
195.31250000,-75.45877000
195.50323486,-73.48122000
195.69396973,-78.19121000
195.88470459,-76.29237000
196.07543945,-74.99841000
196.26617432,-79.88034000
196.45690918,-81.33495000
